game_id,player_id,player_name_ko,team_name_ko,main_position,shots,shots_on_target,goals,passes_total,passes_successful,passes_failed,carries,tackles_total,tackles_successful,interceptions,blocks,clearances,recoveries,duels_total,duels_won,carries_progressive,assists,key_passes,fantasy_score
126313,500534.0,정승원,수원FC,RW,2,0,0,46,36,10,28,2,0,8,1,1,15,3,3,0,0,0,26.9
126313,500547.0,김태한,수원FC,CB,0,0,0,29,24,5,10,2,1,3,2,2,4,3,3,0,0,1,17.55
126313,500549.0,안데르손,수원FC,LW,2,0,0,37,28,9,30,3,0,2,2,0,10,0,0,0,0,2,16.950000000000003
126314,61645.0,무고사,인천 유나이티드,CF,4,0,0,23,19,4,6,0,0,2,1,4,9,1,1,1,0,2,20.000000000000004
126314,73228.0,서진수,제주SK FC,CF,2,0,0,25,17,8,15,0,0,3,0,1,9,6,6,0,0,3,23.75
126314,109160.0,김도혁,인천 유나이티드,CM,0,0,0,29,22,7,8,5,2,2,4,1,8,2,2,0,0,0,16.25
126314,146185.0,김연수,인천 유나이티드,CB,1,0,0,65,56,9,15,4,4,13,3,7,20,9,9,0,0,0,53.9
126314,146189.0,문지환,인천 유나이티드,CM,0,0,0,25,20,5,9,1,0,0,1,1,12,1,1,1,0,1,10.3
126314,187313.0,송주훈,제주SK FC,CB,0,0,0,44,35,9,16,2,2,6,0,8,15,6,6,0,1,2,39.35
126314,250141.0,이명주,인천 유나이티드,CM,1,0,0,43,36,7,10,1,0,1,5,0,7,4,4,0,0,0,17.049999999999997
126314,250145.0,민경현,인천 유나이티드,LWB,1,0,0,39,29,10,14,1,0,2,1,1,8,4,4,0,0,1,16.700000000000003
126314,250147.0,김성민,인천 유나이티드,RW,0,0,0,16,12,4,8,0,0,0,1,0,2,0,0,2,0,0,3.6000000000000005
126314,250957.0,김동준,제주SK FC,GK,0,0,0,20,14,6,9,0,0,0,1,1,11,0,0,0,0,0,6.35
126314,250959.0,최영준,제주SK FC,CM,0,0,0,16,8,8,3,1,0,3,2,3,9,4,4,0,0,1,16.95
126314,250965.0,안태현,제주SK FC,LWB,0,0,0,31,22,9,10,4,0,6,6,5,7,4,4,0,0,0,24.650000000000002
126314,346035.0,연제운,제주SK FC,CB,0,0,0,43,37,6,7,1,0,5,4,7,11,6,6,0,0,0,27.750000000000004
126314,346036.0,유리 조나탄,제주SK FC,CF,3,0,1,22,17,5,14,3,2,5,1,3,5,10,10,0,0,0,39.349999999999994
126314,346037.0,헤이스,제주SK FC,LW,3,0,0,26,19,7,12,3,1,3,0,2,7,3,3,0,0,0,16.65
126314,346038.0,김승섭,제주SK FC,LW,0,0,0,9,7,2,6,0,0,1,2,0,2,1,1,0,0,0,6.0
126314,355790.0,임채민,제주SK FC,CB,1,0,0,44,38,6,12,1,1,12,4,8,10,6,6,0,0,1,43.6
126314,356597.0,제르소,인천 유나이티드,LW,5,0,0,15,11,4,17,2,0,0,1,0,8,2,2,2,0,0,12.15
126314,356599.0,최우진,인천 유나이티드,LWB,0,0,0,34,23,11,28,1,1,3,1,1,15,3,3,9,0,1,22.85
126314,356603.0,음포쿠,인천 유나이티드,CM,1,0,0,13,7,6,11,0,0,0,0,0,3,1,1,4,0,0,5.050000000000001
126314,356604.0,김건희,인천 유나이티드,CB,0,0,0,53,36,17,23,2,2,12,1,9,13,6,6,2,0,0,40.9
126314,356607.0,박승호,인천 유나이티드,RW,0,0,0,27,20,7,13,0,0,1,2,0,8,2,2,3,0,0,11.1
126314,356608.0,천성훈,인천 유나이티드,,0,0,0,3,2,1,4,0,0,0,0,0,1,1,1,1,0,0,1.95
126314,413677.0,임창우,제주SK FC,CB,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1.0
126314,500449.0,백민규,인천 유나이티드,CF,0,0,0,7,5,2,4,1,1,1,0,0,1,1,1,1,0,1,7.2
126314,500452.0,요니치,인천 유나이티드,CB,0,0,0,49,44,5,19,3,0,10,5,11,10,3,3,3,0,0,36.6
126314,500460.0,이범수,인천 유나이티드,GK,0,0,0,14,8,6,7,0,0,1,0,0,5,0,0,2,0,0,4.45
126314,500586.0,김태환,제주SK FC,RWB,0,0,0,57,41,16,22,2,1,9,4,6,15,4,4,0,0,1,36.6
126314,500592.0,여홍규,제주SK FC,RW,0,0,0,13,7,6,10,5,1,3,1,0,5,1,1,1,0,0,9.5
126314,500599.0,김재민,제주SK FC,LW,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,1.7000000000000002
126314,500602.0,이탈로,제주SK FC,CM,0,0,0,16,13,3,11,1,0,2,1,2,4,0,0,0,0,1,9.6
126314,500604.0,김정민,제주SK FC,CM,4,0,0,35,25,10,16,3,1,3,1,3,13,2,2,0,0,0,20.6
126315,62365.0,안영규,광주FC,CB,0,0,0,54,47,7,31,1,1,10,1,10,8,2,2,0,0,0,32.8
126315,77414.0,이희균,광주FC,CM,0,0,0,17,15,2,14,1,1,2,2,3,8,0,0,0,0,0,12.5
126315,145701.0,이민기,광주FC,LB,0,0,0,31,24,7,18,3,1,5,5,3,7,9,9,0,0,0,28.950000000000003
126315,250099.0,이준,광주FC,GK,0,0,0,26,20,6,19,1,1,1,0,0,5,0,0,0,0,0,7.15
126315,250101.0,정호연,광주FC,CM,0,0,0,28,21,7,15,1,0,5,1,1,5,2,2,0,0,0,14.7
126315,250102.0,이건희,광주FC,CF,0,0,0,15,9,6,9,1,0,0,2,0,4,6,6,1,0,0,10.25
126315,356609.0,박민규,김천 상무 프로축구단,LB,0,0,0,39,38,1,14,2,0,2,0,3,4,3,3,1,0,1,14.850000000000001
126315,356611.0,김현욱,김천 상무 프로축구단,RW,1,0,0,8,7,1,8,1,0,0,1,0,1,0,0,2,0,0,3.6500000000000004
126315,356615.0,정치인,김천 상무 프로축구단,LW,3,0,1,15,13,2,12,1,1,1,1,0,0,3,3,6,0,0,23.6
126315,356616.0,김동현,김천 상무 프로축구단,CM,2,0,0,42,38,4,16,2,0,2,2,1,3,5,5,1,0,0,17.5
126315,356618.0,김진규,김천 상무 프로축구단,CM,0,0,0,68,57,11,22,2,0,3,1,1,11,0,0,1,0,0,15.25
126315,356622.0,이중민,김천 상무 프로축구단,CF,0,0,0,3,1,2,1,1,1,1,0,0,0,1,1,1,0,0,4.35
126315,356623.0,김민준,김천 상무 프로축구단,RW,1,0,0,10,8,2,6,1,0,0,0,0,1,0,0,4,0,0,3.2
126315,356624.0,강현묵,김천 상무 프로축구단,CM,0,0,0,25,21,4,12,9,1,3,4,1,6,1,1,3,0,1,16.3
126315,356626.0,김준홍,김천 상무 프로축구단,GK,0,0,0,34,21,13,21,0,0,1,0,0,3,0,0,4,0,0,6.1
126315,359624.0,아사니,광주FC,RM,0,0,0,3,2,1,4,1,0,0,0,1,1,0,0,0,0,0,0.8500000000000001
126315,360165.0,김경재,광주FC,CB,0,0,0,11,9,2,4,1,0,2,1,2,5,1,1,0,0,0,8.2
126315,360389.0,이강현,광주FC,CM,0,0,0,13,13,0,5,1,0,1,1,1,3,0,0,0,0,0,5.15
126315,500133.0,포포비치,광주FC,CB,0,0,0,61,54,7,40,1,0,8,1,8,10,5,5,0,0,0,31.75
126315,500134.0,빅톨,광주FC,CF,1,0,0,3,2,1,4,1,1,0,0,0,2,4,4,0,0,0,7.449999999999999
126315,500135.0,가브리엘,광주FC,RM,2,0,0,5,2,3,9,5,0,3,2,3,2,8,8,1,0,0,17.9
126315,500136.0,문민서,광주FC,CM,0,0,0,6,6,0,2,0,0,0,0,1,2,0,0,0,0,0,1.8000000000000003
126315,500137.0,정지용,광주FC,LM,0,0,0,3,2,1,6,1,0,0,0,0,0,0,0,0,0,1,2.1500000000000004
126315,500139.0,최경록,광주FC,CF,1,0,0,24,17,7,4,1,0,0,0,0,7,1,1,0,0,0,5.3500000000000005
126315,500140.0,김진호,광주FC,LB,0,0,0,24,21,3,16,1,1,2,1,3,9,4,4,0,0,0,16.45
126315,500561.0,김민덕,김천 상무 프로축구단,CB,0,0,0,20,20,0,8,0,0,2,1,3,3,0,0,0,0,0,8.8
126315,500562.0,박수일,김천 상무 프로축구단,RB,1,0,0,44,37,7,17,3,0,2,2,1,10,1,1,4,0,0,15.000000000000002
126315,500569.0,김봉수,김천 상무 프로축구단,CB,0,0,0,71,67,4,26,3,2,5,0,2,10,2,2,2,0,1,26.6
126315,500576.0,박승욱,김천 상무 프로축구단,CB,0,0,0,87,77,10,34,1,0,4,1,6,14,3,3,3,0,0,26.7
126315,500577.0,이진용,김천 상무 프로축구단,CM,0,0,0,10,9,1,2,0,0,2,0,0,3,0,0,0,0,0,4.85
126315,500580.0,김대원,김천 상무 프로축구단,LW,0,0,0,29,23,6,13,2,0,1,3,0,10,2,2,1,0,1,13.850000000000001
126315,500583.0,유강현,김천 상무 프로축구단,CF,1,0,0,14,11,3,10,1,0,1,1,0,4,7,7,1,0,0,13.15
126316,61932.0,한교원,전북 현대 모터스,RW,2,0,0,16,15,1,11,0,0,0,0,0,3,3,3,0,0,0,7.9
126316,62069.0,한국영,강원FC,,0,0,0,35,33,2,10,0,0,1,1,0,4,1,1,0,0,1,10.4
126316,77520.0,문선민,전북 현대 모터스,RW,2,0,1,21,18,3,8,1,0,0,0,0,4,0,0,1,0,0,15.25
126316,83615.0,윤석영,강원FC,CB,0,0,0,55,49,6,19,1,0,6,3,6,7,5,5,0,0,0,27.35
126316,85175.0,이광연,강원FC,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
126316,146168.0,구자룡,전북 현대 모터스,CB,0,0,0,68,64,4,30,0,0,5,0,8,4,5,5,4,0,0,26.599999999999998
126316,187259.0,황문기,강원FC,CM,0,0,0,27,23,4,15,1,0,4,3,4,7,2,2,0,0,0,17.65
126316,187722.0,김대우,강원FC,CM,0,0,0,17,13,4,4,1,0,0,0,1,3,2,2,0,0,0,4.4
126316,215818.0,송민규,전북 현대 모터스,LW,0,0,0,39,29,10,20,3,0,0,0,0,5,5,5,3,1,4,22.9
126316,246402.0,박진섭,전북 현대 모터스,CB,1,0,0,61,57,4,26,3,0,5,0,4,10,3,3,3,0,0,23.299999999999997
126316,246403.0,맹성웅,전북 현대 모터스,CM,0,0,0,25,25,0,9,1,0,0,0,0,4,2,2,1,0,0,6.15
126316,246410.0,박창우,전북 현대 모터스,LB,0,0,0,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0.3
126316,343587.0,유인수,강원FC,LM,0,0,0,7,7,0,5,0,0,1,1,1,5,0,0,0,0,0,5.45
126316,343590.0,조진혁,강원FC,LM,1,0,0,6,6,0,9,3,1,1,0,0,2,0,0,0,0,0,5.05
126316,354793.0,이동준,전북 현대 모터스,RW,0,0,0,5,4,1,3,1,0,1,1,0,2,1,1,2,0,0,4.9
126316,354794.0,정민기,전북 현대 모터스,GK,0,0,0,14,11,3,4,1,1,1,1,0,1,0,0,0,0,0,5.45
126316,360011.0,정우재,전북 현대 모터스,LB,0,0,0,35,29,6,15,3,1,4,0,2,6,3,3,2,0,0,16.650000000000002
126316,408792.0,강투지,강원FC,CB,1,0,1,77,74,3,40,2,2,5,3,3,6,2,2,0,0,2,43.05
126316,410634.0,야고,강원FC,CF,3,0,0,10,8,2,12,3,0,0,2,0,7,6,6,0,1,2,22.5
126316,412016.0,웰링턴,강원FC,RM,2,0,0,22,18,4,18,0,0,2,1,1,7,2,2,0,0,1,15.1
126316,413926.0,이지솔,강원FC,CB,0,0,0,5,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1.85
126316,491833.0,티아고,전북 현대 모터스,CF,0,0,0,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0.9
126316,491834.0,이재익,전북 현대 모터스,CB,0,0,0,58,50,8,26,1,0,3,0,2,8,3,3,2,0,0,17.1
126316,491835.0,전병관,전북 현대 모터스,LW,2,0,0,9,8,1,7,1,1,0,4,0,0,0,0,1,0,0,8.9
126316,491837.0,김태환,전북 현대 모터스,RB,0,0,0,39,36,3,24,0,0,3,1,3,7,0,0,4,0,0,14.950000000000001
126316,500113.0,김이석,강원FC,CM,0,0,0,32,27,5,20,1,0,2,2,3,5,3,3,0,0,0,14.15
126316,500115.0,이기혁,강원FC,CB,0,0,0,100,92,8,71,2,0,5,1,8,7,3,3,0,1,0,34.35
126316,500116.0,박청효,강원FC,GK,0,0,0,46,39,7,13,0,0,2,0,1,5,0,0,0,0,0,9.2
126316,500117.0,이상헌,강원FC,CF,2,0,1,11,8,3,8,0,0,1,0,0,1,1,1,0,0,0,15.850000000000001
126316,500119.0,신민하,강원FC,CB,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
126316,500121.0,양민혁,강원FC,RM,0,0,0,13,11,2,11,2,1,2,1,1,3,0,0,1,0,0,8.450000000000001
126316,500425.0,비니시우스,전북 현대 모터스,CF,1,0,0,10,6,4,10,1,0,1,0,1,6,3,3,1,0,0,8.7
126316,500430.0,이영재,전북 현대 모터스,CM,0,0,0,57,47,10,17,1,0,2,3,1,10,1,1,0,0,0,15.25
126317,62009.0,박동진,FC서울,CF,0,0,0,2,1,1,1,0,0,1,0,1,1,1,1,0,0,0,3.4
126317,62038.0,조영욱,FC서울,CF,2,0,0,23,20,3,14,2,0,1,2,1,5,1,1,0,0,0,10.45
126317,62082.0,최영은,대구FC,GK,0,0,0,12,6,6,7,0,0,2,0,0,3,0,0,1,0,0,4.85
126317,62086.0,김진혁,대구FC,CB,0,0,0,13,9,4,7,0,0,11,0,8,4,5,5,2,0,0,28.349999999999998
126317,62098.0,고재현,대구FC,RW,1,0,0,13,10,3,8,5,0,3,1,1,4,0,0,3,0,0,8.85
126317,62105.0,장성원,대구FC,RWB,0,0,0,14,9,5,8,3,1,2,1,2,9,1,1,0,0,0,10.649999999999999
126317,62112.0,세징야,대구FC,CF,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15000000000000002
126317,62114.0,에드가,대구FC,CF,0,0,0,7,4,3,4,1,0,0,0,0,2,4,4,1,0,1,7.050000000000001
126317,77579.0,김주성,FC서울,CB,0,0,0,41,41,0,14,0,0,1,0,0,5,1,1,0,0,0,8.8
126317,139210.0,김진야,FC서울,LB,0,0,0,7,7,0,5,2,0,0,0,0,2,0,0,0,0,0,0.9500000000000001
126317,145716.0,안창민,대구FC,CF,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.8999999999999999
126317,161110.0,기성용,FC서울,CM,1,0,0,118,109,9,71,0,0,5,0,5,11,1,1,1,0,0,29.600000000000005
126317,187326.0,팔로세비치,FC서울,CM,0,0,0,23,19,4,15,3,1,1,3,0,2,1,1,0,0,0,9.45
126317,248886.0,박성훈,FC서울,CB,1,0,0,61,59,2,31,1,0,3,0,2,3,2,2,0,0,0,16.450000000000003
126317,248890.0,김신진,FC서울,CF,0,0,0,2,1,1,1,0,0,1,0,1,0,1,1,0,0,0,3.1
126317,250076.0,홍철,대구FC,LWB,0,0,0,29,25,4,19,7,1,3,3,1,5,2,2,3,0,0,15.350000000000001
126317,286696.0,일류첸코,FC서울,CF,0,0,0,19,17,2,2,0,0,1,1,1,0,4,4,0,0,0,8.7
126317,325355.0,박세진,대구FC,CM,0,0,0,20,17,3,9,3,1,2,3,0,8,4,4,1,0,1,17.6
126317,342719.0,김강산,대구FC,CB,0,0,0,17,13,4,7,2,0,7,2,7,3,1,1,2,0,0,19.349999999999998
126317,342722.0,바셀루스,대구FC,LW,2,0,0,26,21,5,21,4,1,1,1,0,6,3,3,4,0,0,14.0
126317,344466.0,최철원,FC서울,GK,0,0,0,16,15,1,9,0,0,0,0,1,6,0,0,0,0,0,4.199999999999999
126317,344467.0,권완규,FC서울,CB,0,0,0,111,107,4,59,0,0,2,0,2,6,3,3,0,0,0,22.250000000000004
126317,344468.0,윌리안,FC서울,LW,0,0,0,11,11,0,13,3,2,1,0,0,4,2,2,1,0,0,9.45
126317,344474.0,손승범,FC서울,LW,1,0,0,17,15,2,11,1,1,1,0,1,3,3,3,0,0,1,12.35
126317,500126.0,최준,FC서울,RB,0,0,0,69,65,4,35,5,1,4,2,3,4,1,1,0,0,2,24.05
126317,500129.0,류재문,FC서울,CM,0,0,0,136,127,9,70,2,1,3,5,1,6,3,3,0,0,0,31.75
126317,500505.0,요시노,대구FC,CM,0,0,0,22,12,10,11,5,2,5,0,2,6,5,5,4,0,0,19.85
126317,500520.0,고명석,대구FC,CB,0,0,0,25,22,3,9,5,3,10,1,7,5,4,4,0,0,0,31.4
126317,503173.0,강상우,FC서울,LB,0,0,0,62,54,8,19,4,1,4,2,1,6,0,0,0,0,1,18.849999999999998
126318,77845.0,완델손,포항 스틸러스,LB,1,0,0,43,35,8,21,0,0,5,1,2,7,2,2,0,0,1,20.75
126318,97086.0,허용준,포항 스틸러스,CF,1,0,0,9,7,2,5,1,0,1,1,1,0,3,3,0,0,0,7.55
126318,142258.0,황인재,포항 스틸러스,GK,0,0,0,17,16,1,7,0,0,0,0,0,2,0,0,0,0,0,2.5
126318,181865.0,신상은,대전 하나 시티즌,RW,0,0,0,8,6,2,7,1,0,0,0,0,1,2,2,2,0,1,5.45
126318,187343.0,임덕근,대전 하나 시티즌,CM,0,0,0,39,32,7,15,2,0,1,3,2,13,6,6,0,0,0,18.4
126318,188342.0,이호재,포항 스틸러스,CF,0,0,0,9,6,3,1,1,0,0,0,0,1,1,1,1,1,1,8.799999999999999
126318,188346.0,김륜성,포항 스틸러스,LB,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0.9
126318,250167.0,이창근,대전 하나 시티즌,GK,0,0,0,20,13,7,14,0,0,0,0,1,6,0,0,2,0,0,4.55
126318,250172.0,김인균,대전 하나 시티즌,LW,0,0,0,5,2,3,8,1,1,2,0,2,2,3,3,4,0,0,10.75
126318,250183.0,레안드로,대전 하나 시티즌,CF,1,0,1,11,9,2,6,0,0,0,0,0,6,1,1,1,0,0,15.200000000000003
126318,250899.0,박찬용,포항 스틸러스,CB,1,0,0,67,60,7,29,1,1,8,3,4,7,1,1,0,1,1,36.7
126318,250901.0,윤민호,포항 스틸러스,CF,1,0,0,11,9,2,3,1,0,2,0,0,2,1,1,0,0,1,8.25
126318,250902.0,정재희,포항 스틸러스,RW,1,0,1,17,16,1,10,0,0,1,0,1,3,1,1,0,0,0,16.95
126318,287281.0,주세종,대전 하나 시티즌,CM,0,0,0,52,45,7,25,2,0,2,1,1,6,0,0,1,0,0,11.400000000000002
126318,345444.0,김인성,포항 스틸러스,RW,2,0,1,43,40,3,23,6,0,2,1,0,9,0,0,0,0,2,25.9
126318,345445.0,백성동,포항 스틸러스,LW,1,0,0,22,21,1,8,1,1,1,0,0,1,0,0,0,0,0,6.75
126318,345446.0,오베르단,포항 스틸러스,CM,0,0,0,94,85,9,58,3,2,4,2,0,8,2,2,0,0,1,28.049999999999997
126318,354806.0,김종우,포항 스틸러스,CM,0,0,0,47,44,3,28,3,1,3,0,0,5,1,1,0,0,2,17.55
126318,357150.0,오재석,대전 하나 시티즌,RWB,0,0,0,16,13,3,4,3,2,5,1,4,5,1,1,1,0,0,17.35
126318,357156.0,이동원,대전 하나 시티즌,CM,0,0,0,25,20,5,9,1,0,3,2,2,7,3,3,0,0,0,14.5
126318,360391.0,안톤,대전 하나 시티즌,CB,0,0,0,64,56,8,36,1,0,10,0,8,6,6,6,2,0,0,34.1
126318,407605.0,한찬희,포항 스틸러스,CM,1,0,0,39,34,5,18,1,0,3,1,3,4,2,2,0,0,1,16.95
126318,491801.0,어정원,포항 스틸러스,RB,1,0,0,74,67,7,49,1,0,2,0,1,8,6,6,1,0,0,21.700000000000003
126318,491802.0,조르지,포항 스틸러스,CF,1,0,0,12,9,3,12,0,0,0,1,0,3,2,2,0,0,0,6.25
126318,491810.0,이동희,포항 스틸러스,CB,1,0,0,88,80,8,36,2,2,7,0,4,12,10,10,0,0,0,39.5
126318,500476.0,이정택,대전 하나 시티즌,CB,0,0,0,31,19,12,10,3,2,8,1,5,4,8,8,0,0,0,29.2
126318,500481.0,김승대,대전 하나 시티즌,CF,0,0,0,30,26,4,5,3,1,3,0,2,3,1,1,0,0,0,10.950000000000001
126318,500483.0,호사,대전 하나 시티즌,LW,1,0,0,19,13,6,10,2,0,1,0,0,3,1,1,2,0,0,5.9
126318,500484.0,아론,대전 하나 시티즌,CB,0,0,0,67,61,6,36,1,1,4,0,7,4,1,1,9,1,1,30.5
126318,500486.0,김한서,대전 하나 시티즌,CM,0,0,0,14,13,1,5,0,0,0,0,1,4,0,0,1,0,0,3.5
126318,500490.0,홍정운,대전 하나 시티즌,CB,0,0,0,8,7,1,0,0,0,5,0,4,3,0,0,0,0,0,11.05
126318,505723.0,음라파,대전 하나 시티즌,CF,0,0,0,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1.25
126319,61932.0,한교원,전북 현대 모터스,RW,1,0,0,7,7,0,5,2,1,1,0,0,1,2,2,2,0,0,7.550000000000001
126319,62367.0,이으뜸,광주FC,LB,0,0,0,6,5,1,5,1,0,0,0,1,1,0,0,0,0,0,1.2
126319,62386.0,두현석,광주FC,RB,0,0,0,55,46,9,21,2,0,3,1,2,10,2,2,0,0,1,18.1
126319,77414.0,이희균,광주FC,CM,2,0,0,29,27,2,24,6,2,2,1,1,3,1,1,0,0,0,14.000000000000002
126319,145701.0,이민기,광주FC,LB,1,0,0,31,26,5,25,3,0,1,2,1,4,1,1,0,0,0,9.899999999999999
126319,146174.0,이수빈,전북 현대 모터스,CM,0,0,0,41,37,4,14,4,0,2,1,1,12,2,2,1,1,1,20.4
126319,215818.0,송민규,전북 현대 모터스,LW,2,0,1,24,21,3,17,3,1,5,1,0,5,0,0,2,0,2,30.300000000000004
126319,246402.0,박진섭,전북 현대 모터스,CB,0,0,0,61,54,7,29,5,2,8,1,7,6,6,6,2,0,0,33.5
126319,246403.0,맹성웅,전북 현대 모터스,CM,0,0,0,25,23,2,7,5,3,4,1,1,3,1,1,1,0,0,16.15
126319,246410.0,박창우,전북 현대 모터스,LB,0,0,0,8,7,1,3,0,0,1,2,3,2,0,0,1,0,0,6.699999999999999
126319,250099.0,이준,광주FC,GK,0,0,0,22,16,6,11,1,0,0,0,1,5,0,0,0,0,0,3.55
126319,250101.0,정호연,광주FC,CM,3,0,0,62,53,9,40,5,0,2,2,2,7,0,0,0,0,1,18.450000000000003
126319,250102.0,이건희,광주FC,CF,2,0,1,6,5,1,4,0,0,0,0,0,2,2,2,0,0,0,15.249999999999998
126319,250106.0,박한빈,광주FC,CB,1,0,0,45,37,8,25,0,0,4,1,4,3,2,2,0,0,0,17.450000000000003
126319,250108.0,김승우,광주FC,CB,0,0,0,68,63,5,38,1,0,4,4,3,7,4,4,0,0,0,25.250000000000004
126319,345464.0,조성권,광주FC,CB,0,0,0,42,38,4,25,2,0,3,0,2,7,2,2,0,0,0,13.85
126319,354791.0,정태욱,전북 현대 모터스,CB,0,0,0,51,46,5,16,0,0,2,1,2,5,1,1,1,0,0,12.95
126319,354794.0,정민기,전북 현대 모터스,GK,0,0,0,27,19,8,8,0,0,2,0,2,4,0,0,2,0,0,7.7
126319,411440.0,보아텡,전북 현대 모터스,CM,0,0,0,7,6,1,7,0,0,2,1,2,2,0,0,0,0,0,6.5
126319,413675.0,안현범,전북 현대 모터스,RB,1,0,0,5,4,1,3,1,1,2,1,1,0,1,1,0,0,0,8.5
126319,491833.0,티아고,전북 현대 모터스,CF,1,0,0,12,9,3,5,1,1,3,1,2,1,2,2,1,0,1,14.600000000000001
126319,491834.0,이재익,전북 현대 모터스,CB,1,0,1,46,41,5,9,4,1,5,2,5,6,3,3,1,0,1,35.0
126319,491835.0,전병관,전북 현대 모터스,LW,1,0,0,19,16,3,10,1,0,0,0,1,2,1,1,1,0,0,5.05
126319,491837.0,김태환,전북 현대 모터스,RB,0,0,0,42,36,6,17,1,1,3,2,2,7,1,1,6,0,0,18.05
126319,500134.0,빅톨,광주FC,CF,0,0,0,8,3,5,2,1,1,1,2,1,2,2,2,0,0,0,8.25
126319,500135.0,가브리엘,광주FC,RM,0,0,0,19,14,5,14,5,1,4,0,2,7,5,5,0,0,0,16.25
126319,500136.0,문민서,광주FC,CM,1,0,0,7,6,1,3,0,0,0,2,0,3,0,0,0,0,0,4.6
126319,500137.0,정지용,광주FC,LM,0,0,0,6,6,0,8,2,0,0,2,0,1,1,1,0,0,1,5.7
126319,500139.0,최경록,광주FC,CF,2,0,0,7,5,2,4,1,0,0,1,0,2,0,0,0,0,0,3.9000000000000004
126319,500142.0,박태준,광주FC,CM,0,0,0,55,49,6,27,5,1,2,1,1,10,0,0,0,0,2,17.75
126319,500425.0,비니시우스,전북 현대 모터스,CF,0,0,0,4,3,1,2,0,0,1,0,0,1,1,1,1,1,1,10.45
126319,500430.0,이영재,전북 현대 모터스,CM,3,0,0,23,18,5,9,1,0,2,2,1,7,1,1,1,0,1,15.6
126320,62038.0,조영욱,FC서울,CF,1,0,0,26,22,4,15,2,0,0,2,0,7,0,0,4,0,2,12.45
126320,77845.0,완델손,포항 스틸러스,LB,0,0,0,35,30,5,19,4,1,7,0,3,8,1,1,1,0,0,20.0
126320,97086.0,허용준,포항 스틸러스,CF,1,0,1,4,2,2,4,2,1,0,0,0,2,1,1,0,0,0,14.099999999999998
126320,139210.0,김진야,FC서울,LB,1,0,0,5,4,1,3,2,2,0,1,0,0,1,1,0,0,0,6.5
126320,142258.0,황인재,포항 스틸러스,GK,0,0,0,28,23,5,14,0,0,2,0,3,5,0,0,0,0,0,8.75
126320,161110.0,기성용,FC서울,CM,3,0,0,69,65,4,42,3,3,6,1,2,4,1,1,2,0,0,29.7
126320,187316.0,신광훈,포항 스틸러스,RB,0,0,0,37,30,7,11,4,4,6,0,6,3,1,1,0,0,0,23.099999999999998
126320,187326.0,팔로세비치,FC서울,CM,1,0,0,44,41,3,32,5,2,4,5,2,10,1,1,2,0,1,27.25
126320,188342.0,이호재,포항 스틸러스,CF,1,0,1,4,2,2,2,1,0,0,0,0,1,0,0,0,0,0,11.2
126320,248890.0,김신진,FC서울,CF,0,0,0,3,3,0,2,0,0,0,0,0,1,1,1,0,0,0,1.7
126320,250899.0,박찬용,포항 스틸러스,CB,1,0,1,45,40,5,18,1,0,7,1,7,7,2,2,0,1,1,41.449999999999996
126320,250902.0,정재희,포항 스틸러스,RW,1,0,1,11,10,1,6,0,0,0,0,0,4,1,1,0,0,0,14.45
126320,286696.0,일류첸코,FC서울,CF,4,0,0,27,22,5,8,3,2,1,0,0,6,5,5,0,0,1,19.349999999999998
126320,344466.0,최철원,FC서울,GK,0,0,0,17,15,2,11,0,0,3,0,1,4,0,0,1,0,0,8.45
126320,344467.0,권완규,FC서울,CB,1,0,0,113,106,7,75,2,1,7,2,7,5,6,6,12,0,0,43.3
126320,344468.0,윌리안,FC서울,LW,3,0,1,13,10,3,6,2,2,2,1,1,4,1,1,2,0,0,24.45
126320,344474.0,손승범,FC서울,LW,2,0,1,17,15,2,15,1,0,0,0,0,4,2,2,5,1,1,25.549999999999997
126320,345444.0,김인성,포항 스틸러스,RW,1,0,0,13,13,0,9,4,2,2,1,0,5,0,0,0,0,0,10.65
126320,345445.0,백성동,포항 스틸러스,LW,0,0,0,19,18,1,6,0,0,0,0,0,4,0,0,0,0,1,5.25
126320,345446.0,오베르단,포항 스틸러스,CM,1,0,0,45,42,3,17,5,0,6,5,3,4,0,0,0,0,0,21.099999999999998
126320,354806.0,김종우,포항 스틸러스,CM,0,0,0,23,20,3,10,1,0,1,2,2,4,3,3,2,1,0,16.349999999999998
126320,407605.0,한찬희,포항 스틸러스,CM,0,0,0,17,15,2,10,1,0,0,0,0,2,0,0,0,0,0,2.1999999999999997
