player_id,player_name_ko,team_name_ko,main_position,matches_played,total_fantasy_score,avg_fantasy_score,std_fantasy_score,max_fantasy_score,total_goals,total_assists,total_shots,total_shots_on_target,total_passes_successful,total_passes,total_key_passes,total_tackles,total_interceptions,total_duels_won,total_duels,pass_success_rate,duel_win_rate,shot_conversion,recent_5_avg,recent_5_matches,last_match_score,form_index,trend
145831.0,정운,제주SK FC,CB,21,555.95,26.473809523809525,8.743392062689674,47.1,0,1,3,0,1029,1159,14,12,126,54,54,88.8,100.0,0.0,21.23,5.0,24.049999999999997,0.8,down
250108.0,김승우,광주FC,CB,2,52.75,26.375,1.5909902576697281,27.5,0,0,1,0,147,153,1,1,8,5,5,96.1,100.0,0.0,,,,,stable
355790.0,임채민,제주SK FC,CB,14,368.95,26.353571428571428,12.912642348395714,43.6,0,0,5,0,541,619,6,10,89,43,43,87.4,100.0,0.0,18.88,5.0,32.5,0.72,down
500147.0,황석호,울산 HD FC,CB,15,392.85,26.19,10.669787117972746,43.60000000000001,0,2,2,0,923,992,6,2,81,39,39,93.0,100.0,0.0,26.73,5.0,15.200000000000001,1.02,stable
356604.0,김건희,인천 유나이티드,CB,25,653.15,26.125999999999998,14.482835530378713,49.3,0,1,12,0,903,1054,8,28,129,134,134,85.7,100.0,0.0,33.01,5.0,35.85,1.26,up
62086.0,김진혁,대구FC,CB,31,805.75,25.991935483870968,7.732109422986216,39.25,0,1,16,0,991,1167,8,21,188,135,135,84.9,100.0,0.0,26.119999999999997,5.0,15.700000000000001,1.0,stable
77545.0,이동경,울산 HD FC,CM,8,206.6,25.825,12.210007605005234,47.349999999999994,7,3,23,0,192,227,8,8,14,7,7,84.6,100.0,30.4,28.01,5.0,47.349999999999994,1.08,stable
62365.0,안영규,광주FC,CB,22,559.0,25.40909090909091,11.353734820414575,42.85,0,3,3,0,1130,1213,7,7,113,67,67,93.2,100.0,0.0,31.500000000000007,5.0,30.400000000000002,1.24,up
161110.0,기성용,FC서울,CM,16,405.05,25.315625,7.677732276959562,39.8,2,2,18,0,1061,1154,12,10,51,26,26,91.9,100.0,11.1,25.380000000000003,5.0,14.05,1.0,stable
250101.0,정호연,광주FC,CM,31,781.7,25.216129032258067,8.486002072990301,41.699999999999996,0,5,26,0,1674,1844,37,31,110,57,57,90.8,100.0,0.0,23.48,5.0,9.3,0.93,stable
248886.0,박성훈,FC서울,CB,12,298.7,24.891666666666666,7.789644446703624,40.85000000000001,1,1,2,0,752,795,2,3,55,40,40,94.6,100.0,50.0,29.310000000000002,5.0,21.000000000000004,1.18,up
161122.0,오반석,인천 유나이티드,CB,12,298.05,24.837500000000002,7.898334836015639,38.05,0,0,6,0,467,526,3,6,75,41,41,88.8,100.0,0.0,24.05,5.0,23.85,0.97,stable
533476.0,김태현,전북 현대 모터스,LB,8,198.2,24.775,6.198790204547982,34.85,0,1,3,0,310,357,2,11,38,23,23,86.8,100.0,0.0,22.490000000000002,5.0,28.450000000000003,0.91,stable
356612.0,원두재,김천 상무 프로축구단,CM,12,296.8,24.733333333333334,11.967177333579265,48.75,1,0,5,0,706,789,7,7,48,32,32,89.5,100.0,20.0,28.05,5.0,22.75,1.13,up
345446.0,오베르단,포항 스틸러스,CM,30,737.95,24.598333333333336,7.777359752039485,41.6,3,2,21,0,1646,1790,22,30,110,57,57,92.0,100.0,14.3,25.17,5.0,13.8,1.02,stable
61922.0,홍정호,전북 현대 모터스,CB,15,367.55,24.503333333333334,8.300590914134338,33.2,0,0,1,0,686,754,4,7,82,48,48,91.0,100.0,0.0,25.54,5.0,31.799999999999997,1.04,stable
188514.0,델브리지,인천 유나이티드,CB,14,341.25,24.375,14.169777561904285,51.4,1,1,3,0,557,632,5,7,65,59,59,88.1,100.0,33.3,15.1,5.0,4.5,0.62,down
408792.0,강투지,강원FC,CB,27,655.55,24.27962962962963,8.964837928725709,43.05,1,1,10,0,1300,1399,10,23,129,70,70,92.9,100.0,10.0,22.55,5.0,18.75,0.93,stable
61981.0,임종은,울산 HD FC,CB,23,557.65,24.245652173913044,10.806236762371388,39.35,0,2,3,0,1168,1266,8,6,106,94,94,92.3,100.0,0.0,20.240000000000002,5.0,33.9,0.83,down
360391.0,안톤,대전 하나 시티즌,CB,22,527.05,23.95681818181818,10.087902885735698,41.849999999999994,1,0,5,0,872,979,4,18,105,92,92,89.1,100.0,20.0,18.520000000000003,5.0,21.0,0.77,down
250055.0,황재원,대구FC,RWB,27,641.9,23.774074074074072,6.800938430302361,37.9,1,1,13,0,1232,1380,21,43,109,46,46,89.3,100.0,7.7,20.97,5.0,28.2,0.88,down
500126.0,최준,FC서울,RB,31,734.15,23.682258064516127,7.771867518890347,45.0,1,6,7,0,1202,1446,16,32,150,75,75,83.1,100.0,14.3,28.05,5.0,27.65,1.18,up
500576.0,박승욱,김천 상무 프로축구단,CB,27,636.85,23.58703703703704,9.074389072385923,40.85,0,1,5,0,1301,1460,10,16,115,83,83,89.1,100.0,0.0,19.36,5.0,21.65,0.82,down
145673.0,김영빈,강원FC,CB,21,495.05,23.573809523809523,9.481160517674235,48.800000000000004,0,1,9,0,1262,1345,5,4,83,70,70,93.8,100.0,0.0,17.44,5.0,18.35,0.74,down
356619.0,김재우,김천 상무 프로축구단,CB,5,116.05,23.21,6.775913222584835,29.5,0,0,2,0,191,217,0,4,30,13,13,88.0,100.0,0.0,23.21,5.0,11.9,1.0,stable
77845.0,완델손,포항 스틸러스,LB,33,758.65,22.98939393939394,8.09733518641856,38.25,1,2,33,0,1028,1265,26,49,138,80,80,81.3,100.0,3.0,20.82,5.0,27.45,0.91,stable
356614.0,김태현,김천 상무 프로축구단,RB,13,298.85,22.98846153846154,10.547613352597706,44.099999999999994,2,0,12,0,282,366,2,21,68,21,21,77.0,100.0,16.7,29.25,5.0,25.8,1.27,up
83615.0,윤석영,강원FC,CB,17,390.4,22.96470588235294,9.256716559914118,36.85,1,3,2,0,689,801,3,7,73,43,43,86.0,100.0,50.0,14.63,5.0,2.8499999999999996,0.64,down
354820.0,이현용,수원FC,CB,1,22.849999999999998,22.849999999999998,,22.849999999999998,0,0,0,0,38,40,0,1,6,1,1,95.0,100.0,0.0,,,,,stable
410634.0,야고,강원FC,CF,18,410.75,22.819444444444443,12.967823742416423,57.45000000000001,9,2,47,0,221,289,24,3,14,116,116,76.5,100.0,19.1,22.75,5.0,24.65,1.0,stable
356605.0,권한진,인천 유나이티드,CB,7,159.4,22.771428571428572,11.798653070826104,48.0,0,0,4,0,310,329,2,5,36,17,17,94.2,100.0,0.0,19.830000000000002,5.0,23.2,0.87,down
500145.0,고승범,울산 HD FC,CM,24,541.2,22.55,8.96684715081544,41.6,1,1,18,0,1120,1254,21,29,72,58,58,89.3,100.0,5.6,24.440000000000005,5.0,28.900000000000002,1.08,stable
526911.0,김강산,김천 상무 프로축구단,RB,8,180.35000000000002,22.543750000000003,5.391490484351906,34.7,0,0,4,0,237,296,2,11,37,25,25,80.1,100.0,0.0,24.82,5.0,20.95,1.1,stable
346035.0,연제운,제주SK FC,CB,16,358.8,22.425,8.925674577681322,37.35,0,0,3,0,735,791,4,8,73,42,42,92.9,100.0,0.0,21.890000000000004,5.0,23.25,0.98,stable
62112.0,세징야,대구FC,CF,28,625.1,22.325,10.539331098319288,49.00000000000001,9,4,94,0,792,961,32,21,37,55,55,82.4,100.0,9.6,28.96,5.0,23.15,1.3,up
145703.0,허율,광주FC,CF,27,600.15,22.227777777777778,13.395559922639501,43.65,2,0,12,0,1059,1141,7,7,118,92,92,92.8,100.0,16.7,20.9,5.0,26.6,0.94,stable
77828.0,전민광,포항 스틸러스,CB,27,595.1,22.04074074074074,6.09061442266575,30.1,2,0,5,0,1244,1337,10,4,113,99,99,93.0,100.0,40.0,22.46,5.0,23.7,1.02,stable
500490.0,홍정운,대전 하나 시티즌,CB,6,132.15,22.025000000000002,11.17563197318165,32.35,0,0,0,0,195,219,0,1,38,14,14,89.0,100.0,0.0,23.380000000000003,5.0,11.05,1.06,stable
250965.0,안태현,제주SK FC,LWB,29,636.1,21.93448275862069,6.956575813166631,38.75,4,1,27,0,798,956,17,36,112,58,58,83.5,100.0,14.8,23.97,5.0,23.550000000000004,1.09,stable
500602.0,이탈로,제주SK FC,CM,32,701.4,21.91875,7.7215424457769775,39.9,2,4,18,0,1022,1244,27,31,113,98,98,82.2,100.0,11.1,17.68,5.0,17.45,0.81,down
500484.0,아론,대전 하나 시티즌,CB,19,414.65,21.823684210526313,10.8874847674476,36.5,0,1,2,0,853,950,3,11,83,61,61,89.8,100.0,0.0,19.59,5.0,4.7,0.9,stable
500565.0,서민우,김천 상무 프로축구단,CM,21,451.4,21.495238095238093,14.419005728221215,52.85,2,3,20,0,790,904,24,16,60,48,48,87.4,100.0,10.0,18.03,5.0,8.950000000000001,0.84,down
491834.0,이재익,전북 현대 모터스,CB,17,363.65000000000003,21.39117647058824,8.363858919745825,35.0,1,0,4,0,849,944,2,4,68,40,40,89.9,100.0,25.0,21.910000000000004,5.0,25.600000000000005,1.02,stable
143588.0,최규백,수원FC,CB,21,448.05,21.335714285714285,10.034890916910145,37.65,1,0,6,0,748,829,7,4,95,70,71,90.2,98.6,16.7,25.85,5.0,28.55,1.21,up
412005.0,벨톨라,대구FC,CM,15,319.25,21.283333333333335,10.7025141683536,40.449999999999996,1,3,8,0,677,769,10,19,41,23,23,88.0,100.0,12.5,24.589999999999996,5.0,10.05,1.16,up
491803.0,아스프로,포항 스틸러스,CB,5,105.95,21.19,10.183712486122142,35.5,0,0,0,0,171,188,2,1,23,13,13,91.0,100.0,0.0,21.19,5.0,35.5,1.0,stable
500478.0,이순민,대전 하나 시티즌,CM,21,444.5,21.166666666666668,9.550763494785814,38.15,0,0,9,0,747,865,5,17,92,52,52,86.4,100.0,0.0,27.630000000000003,5.0,31.6,1.31,up
346036.0,유리 조나탄,제주SK FC,CF,24,505.05,21.04375,9.14472183830651,47.45,2,2,59,0,381,481,25,10,35,187,188,79.2,99.5,3.4,28.310000000000002,5.0,47.45,1.35,up
500140.0,김진호,광주FC,LB,31,636.4,20.529032258064515,7.399760966787467,36.9,0,2,6,0,1363,1502,17,20,98,59,59,90.7,100.0,0.0,23.28,5.0,22.9,1.13,up
142106.0,설영우,울산 HD FC,LB,9,184.4,20.48888888888889,5.7866105027996415,29.95,0,0,5,0,421,464,6,6,32,4,4,90.7,100.0,0.0,18.58,5.0,20.150000000000002,0.91,stable
354791.0,정태욱,전북 현대 모터스,CB,14,286.55,20.467857142857145,12.210629151919827,41.699999999999996,0,1,5,0,511,568,5,10,57,44,44,90.0,100.0,0.0,19.07,5.0,0.8,0.93,stable
215699.0,잭슨,수원FC,CB,20,408.2,20.41,11.453700849851753,43.25,1,0,7,0,577,667,3,3,108,55,55,86.5,100.0,14.3,23.88,5.0,17.5,1.17,up
500547.0,김태한,수원FC,CB,25,508.05,20.322,10.383762163429335,36.099999999999994,1,2,8,0,838,940,12,4,97,76,76,89.1,100.0,12.5,21.04,5.0,24.85,1.04,stable
500549.0,안데르손,수원FC,LW,33,668.8,20.266666666666666,10.385301111025461,46.15,6,6,79,0,987,1195,43,21,44,54,54,82.6,100.0,7.6,21.619999999999997,5.0,18.099999999999998,1.07,stable
287282.0,이용,수원FC,RB,25,506.0,20.24,7.495401367949996,34.650000000000006,1,2,3,0,1144,1329,10,21,97,44,44,86.1,100.0,33.3,22.13,5.0,2.7,1.09,stable
527821.0,한국영,전북 현대 모터스,CM,15,302.65,20.176666666666666,7.645840761641648,33.0,0,2,1,0,662,734,13,15,54,27,27,90.2,100.0,0.0,24.990000000000002,5.0,27.3,1.24,up
407441.0,이승모,FC서울,CM,22,443.7,20.168181818181818,8.418835818377536,38.2,3,1,25,0,986,1119,18,18,66,32,32,88.1,100.0,12.0,18.42,5.0,9.8,0.91,stable
532191.0,밥신,대전 하나 시티즌,CM,9,181.35,20.15,7.797796163019395,32.4,0,2,4,0,320,371,9,9,30,15,15,86.3,100.0,0.0,19.889999999999997,5.0,11.8,0.99,stable
354812.0,윤빛가람,수원FC,CM,31,623.75,20.120967741935484,9.042398042864042,39.300000000000004,1,3,43,0,1535,1709,30,13,75,40,41,89.8,97.6,2.3,11.98,5.0,20.25,0.6,down
187253.0,김동현,강원FC,CM,10,200.65,20.065,7.386889662698969,32.2,0,1,12,0,436,495,4,3,32,20,20,88.1,100.0,0.0,19.21,5.0,5.6499999999999995,0.96,stable
358583.0,루빅손,울산 HD FC,LW,18,356.8,19.822222222222223,10.581618666100722,44.349999999999994,6,1,28,0,326,416,9,15,41,43,43,78.4,100.0,21.4,16.95,5.0,11.1,0.86,down
286696.0,일류첸코,FC서울,CF,32,631.05,19.7203125,12.268842384168957,58.9,13,4,50,0,443,587,26,14,37,182,182,75.5,100.0,26.0,17.3,5.0,7.55,0.88,down
500515.0,박진영,대구FC,CB,20,394.1,19.705000000000002,6.858742020608673,34.0,0,1,5,0,544,600,7,20,86,62,62,90.7,100.0,0.0,22.53,5.0,30.200000000000003,1.14,up
61979.0,이명재,울산 HD FC,LB,24,472.40000000000003,19.683333333333334,7.018975316437124,33.2,0,3,13,0,1141,1296,15,16,72,32,32,88.0,100.0,0.0,21.62,5.0,25.849999999999998,1.1,stable
356609.0,박민규,김천 상무 프로축구단,LB,15,295.2,19.68,4.758331039946073,25.25,0,1,3,0,435,503,10,6,62,35,35,86.5,100.0,0.0,18.54,5.0,22.5,0.94,stable
